x1,x2,x3,y
6.2624,0.9325,1.6575,43.2130
5.8233,5.7878,1.8305,35.4795
3.7748,1.5900,1.4797,37.2121
8.4375,4.1813,1.1613,45.3022
8.5233,1.9668,1.3649,48.4817
5.6211,4.0631,2.0407,40.8159
9.9161,0.1865,2.6176,59.2908
3.2487,2.7723,4.2156,46.2619
2.2581,0.0717,4.3215,49.2907
8.4131,2.2334,3.5212,58.2625
6.8022,3.4939,2.0353,43.7563
1.5802,5.4150,2.7737,27.3917
2.1591,5.4305,4.3174,36.9139
5.1490,1.0079,3.2955,50.4236
8.3952,2.3700,1.1179,45.5332
2.9324,1.1229,2.1194,36.0235
8.9508,0.2079,3.4767,63.8645
4.7079,3.3041,1.2439,35.4071
3.5180,0.8234,1.7978,39.7254
6.6768,4.8130,4.1794,49.6816
9.9046,4.6915,2.4364,50.2997
9.2141,3.0144,2.5535,53.7454
2.6183,1.9133,1.8761,36.1631
1.5273,5.9492,3.1177,26.1570
7.9016,5.9976,4.8959,58.5542
3.3987,4.8977,4.6690,45.4674
1.5032,5.9784,1.8776,23.9777
4.1932,5.0353,4.3809,41.4768
2.5849,3.5551,4.2248,40.3370
1.2539,4.2034,4.7902,35.1137
6.0725,3.3787,1.7529,44.3448
5.4300,1.8543,2.9617,47.0791
1.8123,1.3957,1.8752,31.9487
9.2611,1.2088,1.5220,52.9632
7.4524,5.5127,4.3771,53.0298
6.2795,5.5033,4.0975,48.6959
8.6183,5.1640,4.8422,56.3941
4.5604,0.6062,2.2071,46.9078
2.2281,0.9450,4.7948,50.0902
6.8426,1.0452,4.8750,57.8994
7.2420,5.5731,4.1480,51.7662
2.5782,1.8409,3.7540,45.4519
2.1461,4.3730,4.7952,43.5593
9.9485,5.7911,1.1295,43.2795
6.4215,5.5262,4.8701,53.0323
9.4302,0.8439,3.9814,69.0492
3.1420,5.8943,1.6715,26.6429
7.3807,3.8346,4.5466,56.6371
5.0197,1.5913,1.9982,43.2700
1.9723,0.0077,2.5437,39.2568
7.5933,5.8146,4.5382,51.8921
5.9142,0.6086,2.9180,51.2001
8.7765,3.9058,3.7486,57.6692
8.6119,1.7695,2.2749,54.3387
9.5650,0.4452,1.6804,53.9050
5.9234,5.3887,1.3724,36.1432
6.3463,3.6819,2.9309,51.0186
2.4850,5.3385,1.6284,25.8448
1.9113,1.2333,1.7599,31.0246
7.5698,1.5916,2.1261,47.1308
3.1379,0.2978,3.2871,45.8716
4.2475,2.5656,2.1782,37.5263
6.9582,3.6013,1.7987,43.8737
3.6263,0.4916,4.3751,51.9682
3.7752,2.3848,2.9564,40.8742
5.8971,1.1093,4.5420,57.4414
4.3246,2.6747,2.0532,36.4924
3.4171,0.3698,4.0089,49.8682
7.0072,0.5142,2.3752,46.7338
6.3075,3.3216,4.3632,52.7269
8.3656,2.5118,3.1421,57.3049
8.9349,2.8576,1.3158,45.9840
9.1250,4.2858,3.0084,56.7564
7.0978,3.7216,1.4811,39.1535
7.8147,1.0373,4.9375,69.6376
2.1357,2.5402,4.9531,45.4594
4.9185,5.9836,3.5089,41.1118
9.1972,5.4850,1.2680,41.6279
4.4929,2.3841,2.3045,39.8701
8.8612,4.7193,3.4922,56.7903
5.7031,2.5176,2.6578,46.9525
7.8254,5.6379,4.6997,57.8357
6.0642,0.6059,2.1444,45.9122
4.6980,2.2983,2.9423,43.8015
6.4807,0.2248,2.1017,51.1953
7.2430,0.2327,4.5583,66.2075
3.9834,1.4255,3.9830,52.7622
1.1821,4.9043,2.2122,22.7639
3.5231,2.9497,3.7847,46.8816
2.2095,5.8453,2.7724,31.1331
8.4324,1.6165,2.6671,54.6122
2.9025,4.9438,3.9638,37.6164
7.8354,5.2031,4.2841,53.3489
3.8001,3.0408,1.5426,32.9190
8.6617,5.2760,1.1158,42.3435
8.5328,1.4969,2.8258,60.2749
9.2623,4.2278,2.0959,50.8679
6.7187,0.7432,1.1223,42.1571
4.3522,3.5643,1.7103,36.3061
4.1478,0.9811,4.5780,51.4381
7.7407,4.1331,2.1403,44.7547
6.1503,5.7895,4.4284,49.7941
6.8264,4.0662,2.0763,42.3894
8.0227,4.6054,1.0356,40.2520
9.2036,3.8842,3.4046,58.3886
8.2458,1.8328,4.8681,65.4934
6.7847,2.5428,2.5059,46.9120
5.2003,4.0632,4.2972,50.2009
4.5744,0.6139,3.0461,45.7108
4.3681,3.8841,3.4362,39.2358
3.6863,0.6486,1.2553,38.8919
8.7534,1.5669,3.8444,62.1393
9.0314,1.7927,1.5997,51.9235
8.2489,4.8142,3.4001,47.8501
6.9448,4.0845,3.8851,48.2179
3.3348,2.5114,2.5531,32.0172
1.3179,4.2484,3.2882,33.0849
3.0013,3.2078,4.1396,46.2801
9.1587,4.0312,3.0293,56.7230
8.8885,1.0868,1.3904,48.2792
2.1515,1.5519,4.2334,44.6207
7.1174,2.0138,1.3572,42.8430
4.1976,4.4653,2.2283,35.2292
3.3450,1.7643,4.4049,46.7876
5.2348,5.1984,3.3343,42.7014
9.0048,3.0029,4.4700,63.0951
4.4350,1.7901,1.2162,36.4683
2.8027,2.4552,3.2776,39.0235
9.1596,2.7454,2.2655,52.5718
5.3882,3.7862,1.7073,33.7345
6.7105,0.0283,2.0941,50.6309
7.8804,2.9375,4.0543,56.8251
1.7924,3.6869,3.5340,31.4135
4.4498,0.2264,1.7977,44.8432
4.3579,0.0845,2.2889,44.9986
7.0907,3.7601,1.9953,42.6017
7.2417,2.0661,1.5157,43.1880
2.5032,4.9431,2.1928,30.3686
3.6175,4.3670,3.3855,36.8517
9.9593,2.0564,4.6055,72.3561
4.2333,1.1306,4.7923,56.1705
3.0558,4.3630,1.5248,27.0661
7.6067,3.5382,1.6759,42.1839
1.3363,5.2593,2.0232,25.7622
5.8126,0.2915,4.9787,60.2185
1.1777,4.1385,2.6671,26.1136
4.4223,3.2837,2.8976,42.9502
6.6728,1.8067,3.6467,57.1676
6.9623,1.6199,3.4225,57.2139
1.9442,4.3126,1.4709,27.4231
2.0261,0.6376,1.7946,34.2613
5.7083,1.2100,3.8137,55.2588
3.6582,0.2364,2.9854,46.6507
3.9754,0.0164,3.6865,54.8145
9.1619,5.0114,3.6761,56.3580
5.6053,4.3414,1.4052,35.8594
3.3030,1.3870,4.9547,51.2713
1.8983,1.0482,1.1578,31.5291
3.6151,4.8096,2.2508,32.4160
7.8238,0.2753,4.4080,64.0695
6.9702,1.0231,2.4301,48.4368
8.9063,0.5577,4.2599,67.9666
2.6458,2.4047,4.8492,47.1043
8.6560,4.7994,3.5954,56.3022
8.1722,0.6783,3.7847,66.5419
2.4346,2.4962,3.3630,40.8479
8.2204,4.0704,1.7250,43.7736
1.2593,4.1068,4.3541,38.6276
9.7610,0.7839,4.6816,72.6849
1.4138,1.5697,2.2570,33.7280
7.3411,4.0676,4.0701,51.9517
9.8011,4.0191,2.3532,51.9357
5.7079,4.2035,1.3810,34.8253
4.1117,4.0578,2.5395,35.6319
8.5513,3.3501,4.9512,66.4146
2.4123,5.0931,4.4075,40.0538
8.8247,0.4492,2.9666,60.7120
1.4532,1.3362,3.5733,44.8448
4.6295,1.4100,2.8364,45.9406
8.7093,2.6824,1.4748,46.0687
5.4764,3.9202,1.4106,33.4664
1.0015,0.5454,3.4168,40.3338
6.5716,1.8276,3.0334,52.0255
9.5532,2.1801,1.2171,53.2601
3.0063,2.7268,3.2406,38.1154
6.9145,4.2955,1.4561,37.8856
7.8339,1.3305,2.3654,55.1534
3.6279,3.1319,3.8084,39.1326
1.4120,0.9849,1.5618,29.4139
1.9627,3.6651,1.7502,24.1795
9.3719,2.3574,2.8282,58.1651
1.9699,2.4868,4.7065,41.3534
8.5372,3.5329,4.0886,56.1978
9.6057,0.8078,2.9953,63.0751
5.7733,0.2914,4.7412,61.6595
5.5750,5.5270,1.7088,32.2665
6.2070,4.3830,1.5135,35.3634
8.9443,3.0247,2.5387,55.2376
9.8155,5.4955,4.0495,57.9426
9.7344,2.7171,1.5335,56.5283
4.7147,4.2001,3.9937,44.7717
8.7464,4.2712,4.7420,64.3711
6.6932,1.2053,3.4967,54.6882
7.0514,5.8880,3.6003,49.1611
9.6249,3.0234,3.7772,61.2793
4.1701,2.8822,3.2826,44.0485
7.0044,2.5049,3.9915,56.8525
8.6257,4.8498,3.0909,50.2539
1.2274,0.8720,3.6810,41.3748
2.4484,1.7197,2.0022,37.0845
8.5544,4.1436,2.1806,48.2906
8.3262,0.6149,4.4721,65.5972
7.6554,5.1890,3.9697,51.0711
8.0588,4.7929,2.1506,44.7900
6.9804,5.5589,2.5502,47.8309
3.8139,3.3127,1.0519,28.6091
3.2621,3.7234,4.1237,45.5373
9.2034,4.2278,3.5905,54.3646
7.7960,3.2797,3.4135,54.7407
3.6476,1.0646,3.7306,42.3732
2.6828,1.0428,3.0554,39.7232
6.0094,0.7804,3.3359,54.6223
3.2951,1.9834,3.8388,45.7631
3.9037,0.3051,4.7295,55.7032
6.5405,3.9713,2.9622,44.7995
8.0563,1.9072,1.8798,48.9234
2.6548,0.4091,3.0206,40.1053
1.8275,1.3272,1.8534,33.3462
3.9870,2.1648,1.8738,37.0412
9.9697,4.9421,4.9245,62.1884
1.0792,4.0136,2.7827,31.4003
6.5902,5.7534,3.7302,45.3571
3.8884,5.4956,4.7800,42.6946
3.5455,5.4680,4.2884,42.7810
4.3746,4.8169,2.7822,41.5159
2.7326,3.0834,4.7928,47.1586
2.5066,5.7377,3.1519,32.5391
7.0330,4.6415,4.4598,54.1490
4.8179,0.6236,3.1510,47.3614
7.9769,3.8794,4.7590,54.7370
7.7220,0.9225,2.8369,55.0851
1.4884,4.7653,3.2323,31.8420
6.1747,1.3659,2.0346,43.8139
4.8972,0.1013,3.6932,54.7799
5.8135,3.8485,3.4734,47.2098
7.3079,0.4355,4.7122,61.9608
1.9552,4.7214,2.2054,30.3644
4.9391,2.3707,3.6429,50.0513
5.2659,3.2008,1.5455,34.3555
5.9115,5.7608,1.5763,36.3556
7.0956,5.4850,4.1801,50.9667
9.5452,3.3211,3.2203,56.1780
2.1091,0.0302,3.3866,38.4842
3.7422,4.4898,4.6142,44.1968
4.0947,2.4759,3.5837,44.0696
2.9871,5.0085,1.7773,27.7375
2.6322,4.7980,4.4090,43.1070
9.9488,2.7676,3.1987,56.5729
3.6159,0.4042,1.3928,36.6502
3.9777,0.7693,3.6219,46.2195
1.9004,3.7171,4.6005,40.3650
6.5471,1.8341,3.3367,54.6501
6.0900,2.1870,2.2653,45.0454
3.2156,1.3292,3.9593,46.8704
4.9251,5.0407,1.5372,31.9422
5.1656,2.1524,2.2219,38.2234
5.9650,1.0546,3.4265,55.0761
2.2600,3.2317,2.0529,27.2646
8.9770,0.4588,1.3016,54.8845
1.2807,3.4913,2.6205,30.2401
6.3103,5.4378,3.2064,37.0546
5.2489,4.6512,2.4633,36.7908
3.0098,4.6329,3.9329,38.8584
5.5937,2.3807,3.0087,49.2252
6.9641,5.0879,4.2262,50.9391
5.6272,2.6773,1.7166,39.3189
9.5384,3.9565,4.8709,64.8538
4.2292,1.3129,2.9506,42.5245
1.5658,2.2166,1.1712,27.2915
4.2513,2.8180,2.8186,45.4167
1.4179,5.8835,2.2963,23.2723
8.4668,5.0092,2.0533,43.3223
5.8992,1.0431,3.6147,51.7555
8.5192,3.1000,2.5053,54.0644
9.1652,3.0982,2.4116,54.9143
5.3390,3.6253,3.0073,42.0965
2.2507,0.9936,1.3084,30.4512
2.6822,2.1733,3.8692,41.9645
2.0650,1.3821,4.2447,44.2283
5.3093,1.2642,1.6450,39.3721
8.5003,0.1347,1.1726,50.0330
6.6659,0.2351,3.2891,55.4445
1.5032,1.5496,1.7202,32.6238
6.0724,0.1117,3.8782,56.6831
6.9557,1.7007,1.3430,38.2175
8.8057,1.0234,4.3215,67.9482
6.4075,4.7677,4.2818,52.3150
3.3807,4.3451,2.3707,35.9768
5.0812,3.5436,1.9193,37.0317
2.8211,5.1576,3.0174,33.8675
4.7782,0.8974,1.3852,36.7350
1.3513,4.7032,3.0133,30.1314
2.0576,2.8934,1.5213,25.0079
9.0727,4.6492,3.5969,53.6347
5.6984,2.2223,1.1738,37.1005
8.2207,4.7373,2.5249,47.5432
6.3014,4.4484,4.0462,49.9403
2.2049,2.8628,1.9301,29.6828
8.7315,1.6996,4.5071,64.2434
7.3823,4.7365,3.3119,49.9367
2.0605,0.0432,3.6182,43.5217
4.2604,0.9287,3.6063,47.3442
3.2827,5.1299,2.6942,31.9927
7.1255,4.5298,2.6529,46.7815
8.0541,2.8948,2.4809,49.3368
3.7599,2.0661,3.8220,45.7397
7.6220,5.1300,3.6371,50.7619
7.2938,0.9708,1.8578,47.0536
4.6050,2.0306,3.2023,44.7424
2.4466,5.7874,1.0212,17.9098
1.8198,0.8720,4.7034,46.5640
2.9959,0.4802,1.1510,34.0699
4.4589,5.9067,3.4559,35.7162
6.3773,5.6743,4.2809,48.7727
6.7626,2.6338,1.8068,42.0606
3.5741,0.2017,3.3981,44.2994
5.6423,1.3900,1.6779,43.9778
1.0026,0.9447,4.9873,46.3870
8.0171,2.1188,2.5806,50.6458
7.6323,0.4117,1.3607,47.6333
3.5604,4.9786,4.6600,41.0521
3.4886,3.6382,1.7781,36.2755
9.3674,3.4494,2.0444,50.6336
1.6515,1.7655,4.7881,45.8865
8.2265,5.7403,4.5045,56.7321
7.2477,5.7963,3.2527,44.0011
7.9297,4.5448,4.8450,56.7754
6.2814,0.1641,1.4651,46.4098
1.6080,3.8020,4.9768,41.4632
3.8416,5.7327,3.0660,34.0935
1.0875,4.9931,1.9930,25.7380
8.3897,0.4562,4.7256,69.5359
5.2890,2.1212,4.5773,53.9310
7.1480,5.4596,2.9960,50.3195
2.7970,4.4126,4.4910,42.3819
3.2473,3.7116,1.6240,31.7356
1.9602,5.5211,3.7032,31.9267
7.8782,3.2488,1.1691,40.6215
5.3406,3.7240,2.9694,47.6670
8.8189,2.9448,4.9376,64.8633
9.2441,1.6816,1.8884,53.2194
8.1934,2.8699,3.1631,54.3466
5.5223,2.3623,3.7454,53.0621
7.2842,2.7604,3.7568,59.9938
1.1064,1.2645,3.3240,36.1528
3.3373,3.2914,1.9486,35.6232
5.2421,3.6785,2.4637,39.3126
7.3064,2.2339,4.4173,59.5487
3.5167,1.0793,1.5246,34.7340
1.8988,1.6197,1.9432,31.5119
4.8900,2.2853,1.5834,39.1173
8.2510,1.0596,2.9984,57.3367
9.9601,5.0963,3.0680,54.3823
3.7003,3.3728,3.2713,37.2633
4.5856,4.1433,1.2401,32.5593
6.6688,2.6991,2.3386,44.2061
4.2487,3.3621,4.7274,49.6393
2.0911,5.2042,4.8525,40.5272
2.7906,3.4554,3.5965,41.0335
4.1960,4.0392,2.9500,42.3574
7.6287,5.3378,2.5243,44.1890
2.3036,1.0055,4.2309,48.8071
4.0365,3.7876,3.2866,41.4149
2.4580,1.3693,2.2675,35.3473
3.6222,1.6048,3.5786,45.2610
8.7653,2.1790,3.3477,60.8269
9.6897,2.4839,1.7355,55.9714
6.9582,5.6426,3.8028,49.0699
1.7206,1.0015,1.4120,34.0014
5.9359,0.1582,2.5881,52.0344
7.8850,0.4995,2.0498,54.5405
8.9692,1.8562,1.9896,55.5588
3.5576,3.7589,1.5251,31.0347
6.9719,5.1622,2.3008,41.6864
5.2854,5.8499,3.1623,39.6635
9.7259,4.1857,1.7081,51.4952
6.3783,3.7863,3.5434,47.0383
6.7558,1.8580,2.3887,47.5419
5.8570,4.8282,2.7674,40.7201
3.7322,0.0006,4.2615,53.6616
8.6315,2.0633,2.8768,60.6643
9.5226,2.8624,1.0365,48.2617
4.8739,1.7575,1.9249,42.6636
4.7056,3.3633,2.5790,40.3730
2.4694,4.4227,2.5589,30.2295
4.8002,1.4374,4.0582,52.8977
9.1896,4.8454,3.7386,55.8581
8.2793,2.4774,4.4139,65.1712
2.6417,1.7376,3.5476,41.0102
6.6048,1.1267,1.0776,41.8742
1.4467,3.2098,1.7438,27.9072
7.4368,4.3626,1.9312,44.1904
2.3562,2.9615,2.3677,31.6310
9.9817,2.7821,4.1657,68.5295
3.9722,5.0613,4.8066,49.0727
1.6425,2.8209,1.7688,29.3220
8.5739,4.9035,4.3130,59.9433
3.2407,4.6274,2.7718,36.6979
7.6386,0.2011,2.8433,57.0495
9.8390,2.8370,3.7258,60.0661
3.8090,1.9384,3.5167,49.6776
5.6883,1.5199,3.5541,53.0292
2.7885,5.3251,4.4546,40.1853
6.6962,1.9471,1.6694,45.5007
3.4849,0.7179,4.1566,50.3867
8.0513,2.8516,3.3848,55.4077
4.3426,0.5369,1.6308,42.4395
9.3776,5.9818,3.5005,55.1805
1.5380,3.8674,3.8053,36.1728
3.0941,5.8901,4.1542,37.2711
7.8103,4.8332,2.7549,48.6114
4.2235,0.8084,4.5947,56.8905
5.3677,2.6250,2.1789,41.3236
2.6796,2.0860,3.9296,42.2887
3.4779,4.9881,4.6579,43.0354
2.3952,1.7740,2.0534,33.6508
4.3040,0.0043,3.5521,49.7352
1.1685,5.1410,4.1041,34.6265
3.1491,4.3260,3.6332,37.0397
5.7166,2.9853,3.2059,46.7288
6.5174,1.9356,3.5636,55.3700
1.6001,5.0112,1.5191,23.9306
8.8614,1.2125,2.9415,60.9838
8.5267,3.9475,3.1033,54.7144
7.3118,1.5356,2.4654,50.5882
9.3719,1.2524,2.9656,59.9653
9.0079,0.4797,4.2041,69.4568
9.4442,2.4957,2.4763,56.6738
7.3759,4.9419,2.0633,43.2997
3.7351,5.6676,4.8423,44.2750
1.8741,4.3510,3.1266,33.4610
3.2389,3.7520,1.7156,33.0604
7.7427,2.4911,1.4221,44.1437
5.1285,3.9915,4.5313,48.6187
2.5013,1.0824,2.6062,37.7569
9.9859,2.6581,2.4093,57.6887
3.8364,5.9488,2.2986,28.7509
4.8753,4.3552,3.4337,45.5367
6.0683,1.2836,4.0628,57.3214
9.6549,2.6850,2.5884,55.8510
7.5368,5.8977,3.3831,41.4302
3.7166,1.8020,1.8875,36.2835
8.7015,0.1302,4.2878,66.6885
5.9830,3.3379,4.7037,53.2981
2.3924,0.2264,2.4226,40.0716
6.2394,1.3980,4.2443,58.6054
1.8271,2.3988,4.6715,43.7249
8.1361,1.0374,4.3028,60.6561
7.2064,3.4574,4.6306,56.4606
7.5771,3.4577,1.3139,41.4332
1.5033,4.6254,2.3917,28.0678
8.8105,5.2187,1.9069,43.6343
6.8750,3.6138,1.0457,38.9627
3.7431,0.2471,3.1597,44.5988
2.3462,3.0144,1.8832,33.5074
4.5359,2.6737,3.3805,46.1755
5.5426,1.3325,2.1591,43.9196
1.7429,3.4286,1.1972,25.0140
4.5927,0.5105,3.0073,47.9513
2.2138,3.3558,2.9514,33.6419
6.8702,1.1766,3.4640,55.4422
1.6448,4.6606,2.2936,25.5836
9.3172,0.5376,3.6870,63.6702
3.8866,3.5633,1.0968,30.8729
3.7434,5.9259,3.4649,38.8596
2.3124,0.2693,4.2727,47.6285
2.7972,2.2429,4.0309,44.6480
1.4908,5.6936,4.7069,35.8399
8.8188,4.9208,1.0549,41.5534
5.0506,0.1365,1.8360,43.1473
5.8420,1.2228,3.0931,50.4209
7.5693,0.8481,3.7950,62.2809
1.1655,3.4980,3.6541,35.9478
3.5561,4.7351,3.4719,38.8872
1.4778,3.9285,1.0333,20.5255
8.6687,3.9606,4.4571,61.3954
1.1717,5.2045,3.5976,31.3255
9.7895,0.5976,2.2618,61.4266
8.8010,3.1894,1.7457,46.5390
9.3371,0.1289,1.9896,57.6924
5.7647,2.0014,2.5736,47.1775
4.1672,3.7514,1.9448,36.2625
9.8042,3.0075,4.2476,61.7452
9.0136,4.8892,1.1179,39.9328
5.9945,1.6812,1.6068,44.9911
1.7902,2.2932,4.8424,43.2348
6.5120,3.7531,1.9097,41.6481
9.7348,5.4584,2.3171,51.0228
5.8801,1.2405,1.5543,39.4624
8.7633,1.8540,3.8205,60.7626
5.7142,0.8115,4.9827,61.5406
9.3973,5.5027,2.2700,48.3666
6.0161,5.6916,1.4735,32.3368
7.5437,4.5926,4.5205,59.7985
4.7264,2.4675,2.7720,46.9809
9.3993,1.6428,4.1164,63.7810
1.9609,1.1085,4.0498,42.7132
6.1034,1.3855,1.9287,44.1633
7.1864,2.1556,3.7526,53.6737
6.4424,4.2721,2.4958,43.6083
8.6692,2.9487,1.5501,48.0391
7.8808,0.0901,2.0794,54.3393
4.7174,4.4542,4.9530,50.0448
9.3439,5.9138,4.4685,57.8079
5.4095,1.9494,2.8302,46.5218
1.3764,4.4120,2.5215,29.9500
3.8161,3.6690,3.9699,41.9302
8.8820,4.7215,3.0826,51.2591
5.0645,4.9621,1.1697,33.5355
4.5605,4.4110,3.2308,40.9502
5.6451,3.7839,1.1972,34.8380
3.7410,4.9657,2.8454,37.4665
4.8022,3.6788,1.2182,32.0382
8.4690,2.7102,3.8906,59.3218
2.0185,4.6724,4.7514,40.1095
4.7220,2.7053,1.7155,36.3158
6.3128,4.2758,1.8077,37.9693
7.2255,5.4430,4.1859,52.1464
7.4654,0.7413,1.4567,46.3928
5.7144,2.3045,4.1643,53.9491
5.6050,5.6985,2.5147,35.4895
9.2103,3.3929,3.6381,61.3672
2.3508,5.2129,1.7155,24.7112
3.7857,4.6118,2.7850,34.0315
6.6381,0.7053,1.5263,46.9500
3.2780,2.7519,4.4216,49.1088
5.8915,0.0345,4.5308,60.4625
5.2814,2.4609,1.3176,40.1693
6.4009,1.4683,3.1894,50.3486
8.4273,0.2935,1.5930,50.9143
6.8795,0.2203,4.4153,60.3733
3.6860,5.5223,1.1961,22.6852
4.7526,1.0695,3.6884,48.2107
6.3547,4.7238,1.7097,36.1935
5.0980,3.4738,4.7259,53.3823
4.3171,2.2736,1.2707,35.6891
4.8459,3.3028,2.1713,40.8325
3.4698,3.1623,3.0986,41.8825
7.2625,3.6723,1.4372,41.2710
9.8847,2.9020,3.7546,59.8297
9.4050,5.9177,2.1487,45.7711
5.7285,5.9701,2.4154,36.2200
2.1674,3.3758,3.0788,33.5701
2.6192,3.6564,3.8343,37.9998
9.8133,0.0095,1.0959,54.1943
8.6326,4.7974,4.9959,60.5723
4.7264,2.0028,3.2417,46.1861
2.8107,1.6898,4.1608,45.6272
3.7700,3.0401,2.2957,39.7493
4.0723,4.3464,3.4640,40.9611
1.2621,1.0538,2.3221,31.7206
9.2455,4.7835,3.5826,58.6260
5.3335,3.7632,4.5682,49.5567
8.0559,2.4837,3.9703,58.6360
8.5160,1.7961,3.8999,60.4637
2.8744,4.1130,4.1981,43.6590
8.9923,2.1216,4.8785,67.0302
9.8526,3.7591,4.3696,64.3818
6.1388,2.3374,3.3808,52.8464
7.3474,1.8870,1.1265,41.3915
4.7248,2.9823,1.9506,33.2776
2.9453,1.8139,1.4489,33.9131
8.0645,4.6667,4.6534,57.7054
5.3440,3.0003,1.7608,38.9910
9.3127,4.3946,3.0945,54.7991
8.8462,4.9328,4.7521,59.3353
7.0905,0.7963,3.8983,56.1096
5.7011,0.0247,4.7293,61.4995
7.1835,3.5657,1.3483,40.5590
5.6852,3.9539,2.2499,40.5244
6.1980,1.8729,4.5685,57.1276
3.4898,1.9149,2.7645,41.6425
2.0589,0.8959,2.0945,37.6380
5.6265,1.2395,2.4013,46.6744
3.8664,0.8493,3.8174,48.6765
1.6412,3.6796,2.3550,30.8054
4.9928,0.7804,2.8829,47.4053
1.4842,2.5588,1.7159,27.0701
6.3651,3.5565,4.3447,52.8397
3.8120,4.9047,3.8516,38.2552
7.0378,3.2009,4.8947,59.2661
2.1862,4.8771,4.6788,37.9602
5.2145,2.7335,3.7379,48.3123
3.0852,1.3428,4.4444,46.6234
6.5525,5.4772,2.5683,40.6236
8.0990,5.2944,2.8131,44.9623
1.2724,2.8520,2.4058,28.9540
7.9115,3.6266,1.5096,44.3242
1.9264,4.9053,4.1870,35.5749
8.1319,3.1965,2.6033,53.5920
4.7210,3.7252,3.1918,44.6132
4.0664,4.8835,3.3639,38.9303
8.0588,2.6121,4.1493,58.2878
6.9635,0.4674,4.7235,63.1677
6.1677,2.9198,3.3687,47.0302
8.3982,1.0570,4.8235,67.7861
1.6265,0.6525,4.2563,45.1168
5.4487,3.9610,1.3621,33.3002
8.3533,5.3236,4.6130,57.4527
2.3205,0.8953,3.1250,40.7671
4.5098,3.4676,1.7827,34.7797
6.1325,5.4792,2.2182,36.9440
9.4900,2.6084,4.9303,67.4220
1.0731,5.9185,2.6168,25.1838
2.1480,1.7651,2.4769,34.6683
7.3302,4.9245,2.4370,44.1266
8.7512,5.1941,1.9410,44.9782
3.8631,2.2967,2.5263,37.7142
5.9061,3.9749,2.8995,45.0116
9.3203,5.0398,1.6171,47.7910
9.9771,4.0204,1.5371,49.8964
7.4921,2.9202,2.7469,50.5255
9.9120,0.5080,3.5690,64.6591
8.1004,3.6266,2.7028,51.6752
2.6182,3.0565,3.2082,36.0001
2.6721,3.6274,3.3118,37.8988
8.6212,1.4205,3.0069,55.9276
4.3027,5.8694,3.2726,38.8683
7.3439,0.6790,2.9261,54.9001
7.5816,5.9015,4.9347,54.5846
8.0098,2.7896,1.3129,45.6778
5.2521,4.4501,4.8416,50.5152
1.7027,3.8021,4.1924,38.2139
4.0919,4.6712,2.8755,37.9193
5.6140,2.8154,3.9353,46.4149
8.1840,1.7353,1.1413,49.2098
9.3058,4.4966,3.9079,57.8079
5.2584,1.0145,1.2065,39.5013
9.9133,4.8534,3.4973,57.3292
5.5504,5.1087,2.1114,37.7986
2.1928,1.6858,4.4314,46.3329
2.5715,3.5506,1.6045,28.7227
5.0199,4.8470,2.0450,34.8894
8.1943,5.1721,2.3714,43.9014
1.7596,0.8704,4.7358,48.5430
9.9423,4.6222,1.9518,52.2705
4.9617,3.8254,1.8434,36.2707
6.7803,4.5329,1.4640,36.7639
2.5084,2.3925,2.2055,33.6868
5.7927,2.2788,3.8224,48.5917
5.2713,0.8709,4.4811,61.0435
5.0394,4.0710,4.8471,51.5524
7.1459,0.2461,4.6708,61.0492
4.8861,5.5083,4.4334,42.0067
4.0147,1.6025,1.3931,34.6779
7.9584,4.4945,3.9373,52.9290
6.2985,1.1696,2.3496,47.8429
5.9285,4.0368,4.3268,50.1737
1.1077,0.5862,1.4156,27.9014
3.5497,1.1585,1.0948,34.2751
1.8275,5.6310,3.6264,34.8607
6.7427,4.2485,1.4799,34.9174
8.7080,0.7794,3.6256,64.7827
9.7045,5.3760,3.7826,55.7541
3.2800,2.8017,4.7447,45.0490
3.4875,2.5619,4.6136,44.9416
7.9289,1.9404,1.6479,51.2427
4.4452,1.9959,1.2402,37.0986
9.6005,1.5880,2.7623,54.8481
6.4927,1.0707,2.9682,52.4169
2.2949,4.6122,1.8735,24.2851
7.4386,0.6197,1.2917,44.0741
6.1421,1.5036,2.7835,50.2406
6.7630,5.5974,3.6584,46.6990
3.3979,4.2003,4.6185,42.7381
9.4592,2.9441,2.7442,55.1226
8.5964,4.6856,4.1415,56.9681
9.5874,4.9079,2.9283,53.5472
6.1052,5.6103,2.4357,38.4330
6.6905,5.7529,1.3627,33.5380
5.8116,5.7656,1.3218,29.2108
6.8301,1.0597,1.1573,45.0134
4.4575,1.1460,3.7835,52.2441
4.2334,0.5092,3.5312,47.6280
7.6179,0.8397,1.7724,49.5295
5.4031,0.3780,3.1622,48.6312
3.7696,3.2036,4.3370,40.2979
1.3334,0.3363,4.1511,46.1566
1.3853,0.7091,4.2284,42.7803
7.1027,5.2455,1.5958,36.8735
6.2141,5.5489,1.1475,35.1165
5.2410,5.5081,1.1832,32.8858
7.3117,0.7832,1.6890,50.4438
8.1433,2.7371,1.6828,47.8986
6.3194,4.9068,1.4253,32.6881
2.9852,4.8267,2.7048,32.8906
8.3037,5.8932,3.7136,49.2383
6.1837,0.8240,4.3457,63.5066
8.1379,4.5854,3.3723,51.5855
